date,open,high,low,close,volume,adjclose
1688131800,60,60.349998474121094,59.869998931884766,60.220001220703125,19737000,60.220001220703125
1688045400,60.220001220703125,60.349998474121094,59.77000045776367,60.02000045776367,17142300,60.02000045776367
1687959000,60.880001068115234,61.040000915527344,60.400001525878906,60.52000045776367,11173200,60.52000045776367
1687872600,61.220001220703125,61.36000061035156,60.97999954223633,61.09000015258789,9068500,61.09000015258789
1687786200,61.209999084472656,61.290000915527344,60.38999938964844,61.220001220703125,12856100,61.220001220703125
1687527000,61.939998626708984,61.970001220703125,61.18000030517578,61.20000076293945,25103600,61.20000076293945
1687440600,61.810001373291016,62.099998474121094,61.59000015258789,61.849998474121094,15193400,61.849998474121094
1687354200,61.310001373291016,61.720001220703125,60.97999954223633,61.43000030517578,13948700,61.43000030517578
1687267800,61.59000015258789,61.959999084472656,61.2400016784668,61.2599983215332,13971800,61.2599983215332
1686922200,61.599998474121094,62.16999816894531,61.47999954223633,61.66999816894531,26735800,61.66999816894531
1686835800,60.61000061035156,61.29999923706055,60.34000015258789,61.22999954223633,15271400,61.22999954223633
1686835800,,,,,,
1686749400,60.72999954223633,61.08000183105469,60.599998474121094,60.86000061035156,14099700,60.400001525878906
1686663000,60.209999084472656,60.66999816894531,60.040000915527344,60.45000076293945,13397800,59.993099212646484
1686576600,60.59000015258789,60.650001525878906,60.02000045776367,60.209999084472656,14208900,59.75490951538086
1686317400,60.27000045776367,60.66999816894531,60.16999816894531,60.470001220703125,12581500,60.01294708251953
1686231000,60.130001068115234,60.40999984741211,59.97999954223633,60.369998931884766,15585900,59.913700103759766
1686144600,60.0099983215332,60.36000061035156,59.81999969482422,60.220001220703125,16817900,59.76483917236328
1686058200,60.95000076293945,60.9900016784668,60.119998931884766,60.310001373291016,10943500,59.854156494140625
1685971800,61,61.439998626708984,60.54999923706055,60.75,12915600,60.290828704833984
1685712600,60.27000045776367,61.31999969482422,60.08000183105469,61.15999984741211,15256300,60.697731018066406
1685626200,59.939998626708984,60.16999816894531,59.77000045776367,60,13402700,59.54650115966797
1685539800,59.91999816894531,60.279998779296875,59.369998931884766,59.65999984741211,59432200,59.209068298339844
1685453400,60.09000015258789,60.20000076293945,59.52000045776367,59.779998779296875,15634200,59.32815933227539
1685107800,60.45000076293945,60.63999938964844,60.11000061035156,60.2599983215332,12570300,59.80453109741211
1685021400,60.470001220703125,60.72999954223633,60.150001525878906,60.40999984741211,14463600,59.953399658203125
1684935000,61.380001068115234,61.43000030517578,60.720001220703125,60.880001068115234,11090100,60.41984939575195
1684848600,61.5099983215332,61.66999816894531,61.16999816894531,61.400001525878906,13932700,60.93592071533203
1684762200,62.790000915527344,62.869998931884766,61.439998626708984,61.5099983215332,15055400,61.04508590698242
1684503000,63.040000915527344,63.099998474121094,62.61000061035156,62.83000183105469,14242100,62.35511016845703
1684416600,63.0099983215332,63.040000915527344,62.56999969482422,62.79999923706055,13595100,62.32533645629883
1684330200,63.400001525878906,63.41999816894531,62.72999954223633,63.150001525878906,11583000,62.672691345214844
1684243800,63.900001525878906,63.900001525878906,63.15999984741211,63.220001220703125,9129600,62.74216079711914
1684157400,64.22000122070312,64.25,63.709999084472656,63.939998626708984,8150000,63.45671844482422
1683898200,63.86000061035156,64.19000244140625,63.70000076293945,64.11000061035156,8739600,63.62543487548828
1683811800,63.58000183105469,63.93000030517578,63.0099983215332,63.86000061035156,9581500,63.377323150634766
1683725400,63.31999969482422,63.63999938964844,62.9900016784668,63.5,10134000,63.02004623413086
1683639000,63.63999938964844,63.75,63.279998779296875,63.38999938964844,9067700,62.9108772277832
1683552600,63.810001373291016,64.05999755859375,63.61000061035156,63.91999816894531,7240700,63.43687057495117
1683293400,63.63999938964844,64.20999908447266,63.630001068115234,64.0199966430664,9037300,63.536109924316406
1683207000,63.7400016784668,63.93000030517578,63.5099983215332,63.720001220703125,11938300,63.23838424682617
1683120600,64.0199966430664,64.18000030517578,63.58000183105469,63.650001525878906,11084600,63.16891098022461
1683034200,64.13999938964844,64.13999938964844,63.27000045776367,64.01000213623047,10948400,63.52619171142578
1682947800,64.1500015258789,64.69000244140625,64.05999755859375,64.30000305175781,9091500,63.814002990722656
1682688600,63.61000061035156,64.16000366210938,63.47999954223633,64.1500015258789,13686700,63.66513442993164
1682602200,63.529998779296875,63.7599983215332,63.11000061035156,63.68000030517578,13795800,63.19868469238281
1682515800,63.560001373291016,63.77000045776367,63.38999938964844,63.54999923706055,13179600,63.06966781616211
1682429400,64.16999816894531,64.16999816894531,63.630001068115234,63.849998474121094,12818900,63.36739730834961
1682343000,64.75,64.98999786376953,63.619998931884766,63.95000076293945,15532300,63.466644287109375
1682083800,64,64.2699966430664,63.79999923706055,64.05000305175781,12931100,63.56589126586914
1681997400,63.630001068115234,64,63.439998626708984,63.959999084472656,10706400,63.476566314697266
1681911000,63.72999954223633,63.83000183105469,63.43000030517578,63.68000030517578,9769500,63.19868469238281
1681824600,63.5099983215332,63.599998474121094,63.189998626708984,63.560001373291016,9035700,63.079593658447266
1681738200,63.31999969482422,63.529998779296875,63.13999938964844,63.459999084472656,9452400,62.9803466796875
1681479000,63.04999923706055,63.150001525878906,62.779998779296875,63.04999923706055,8946000,62.57344436645508
1681392600,62.7599983215332,63.15999984741211,62.47999954223633,63.150001525878906,9871400,62.672691345214844
1681306200,62.47999954223633,63.029998779296875,62.310001373291016,62.689998626708984,9593700,62.21616744995117
1681219800,62.650001525878906,62.709999084472656,62.400001525878906,62.58000183105469,9913000,62.10700225830078
1681133400,62.4900016784668,62.689998626708984,62.02000045776367,62.689998626708984,7952600,62.21616744995117
1680787800,62.86000061035156,63.040000915527344,62.380001068115234,62.84000015258789,9644200,62.36503219604492
1680701400,62.529998779296875,63.02000045776367,62.5,62.79999923706055,12789600,62.32533645629883
1680615000,62.38999938964844,62.7400016784668,62.08000183105469,62.209999084472656,11433400,61.73979568481445
1680528600,62.29999923706055,62.52000045776367,61.86000061035156,62.400001525878906,12300700,61.92835998535156
1680269400,62.060001373291016,62.25,61.869998931884766,62.029998779296875,14440900,61.561153411865234
1680183000,61.880001068115234,62.09000015258789,61.65999984741211,61.849998474121094,9870700,61.38251495361328
1680096600,61.720001220703125,61.95000076293945,61.59000015258789,61.86000061035156,9441000,61.39244079589844
1680010200,61.38999938964844,61.7400016784668,61.27000045776367,61.41999816894531,10925700,60.95576477050781
1679923800,61.13999938964844,61.47999954223633,60.95000076293945,61.349998474121094,12777400,60.886295318603516
1679664600,60.25,61.02000045776367,59.90999984741211,60.900001525878906,12975600,60.439697265625
1679578200,60.09000015258789,60.38999938964844,59.720001220703125,59.91999816894531,15479000,59.46710205078125
1679491800,60.400001525878906,60.869998931884766,60.029998779296875,60.04999923706055,10494200,59.59611892700195
1679405400,60.56999969482422,60.75,59.880001068115234,60.31999969482422,13716500,59.864078521728516
1679319000,60.15999984741211,60.599998474121094,59.970001220703125,60.599998474121094,12904100,60.141963958740234
1679059800,60.310001373291016,60.349998474121094,59.63999938964844,60.02000045776367,27351200,59.566349029541016
1678973400,60.09000015258789,60.34000015258789,59.70000076293945,60.29999923706055,15658300,59.84423065185547
1678973400,,,,,,
1678887000,59.43000030517578,60.47999954223633,59.2400016784668,60.43000030517578,21089900,59.516727447509766
1678800600,60,60.459999084472656,59.349998474121094,60.029998779296875,19496900,59.12276840209961
1678714200,59.290000915527344,60.869998931884766,59.25,59.810001373291016,21956000,58.906097412109375
1678458600,59.70000076293945,60.13999938964844,58.9900016784668,59.209999084472656,13745800,58.315162658691406
1678372200,60.540000915527344,60.540000915527344,59.279998779296875,59.459999084472656,13900900,58.56138229370117
1678285800,60.040000915527344,60.33000183105469,59.72999954223633,60.040000915527344,10851600,59.13262176513672
1678199400,60.4900016784668,60.56999969482422,59.75,60.0099983215332,13961200,59.10307312011719
1678113000,59.2599983215332,60.380001068115234,59.220001220703125,60.36000061035156,16282700,59.44778823852539
1677853800,59.54999923706055,59.68000030517578,59.209999084472656,59.439998626708984,13101800,58.54168701171875
1677767400,58.84000015258789,59.779998779296875,58.79999923706055,59.720001220703125,11758300,58.81745910644531
1677681000,59.130001068115234,59.18000030517578,58.369998931884766,58.86000061035156,13275800,57.970455169677734
1677594600,59.70000076293945,59.70000076293945,59.13999938964844,59.5099983215332,16082200,58.61063003540039
1677508200,60.18000030517578,60.29999923706055,59.7400016784668,59.81999969482422,8849800,58.91594314575195
1677249000,59.68000030517578,59.90999984741211,59.38999938964844,59.84000015258789,9736200,58.93564224243164
1677162600,60.0099983215332,60.41999816894531,59.810001373291016,60.09000015258789,12222800,59.181861877441406
1677076200,59.849998474121094,60.36000061035156,59.75,59.97999954223633,12409600,59.07352828979492
1676989800,59.9900016784668,60.22999954223633,59.720001220703125,59.79999923706055,14278300,58.89624786376953
1676644200,59.5,60.22999954223633,59.380001068115234,60.119998931884766,16814700,59.21140670776367
1676557800,59.22999954223633,59.81999969482422,58.95000076293945,59.220001220703125,16538300,58.32501220703125
1676471400,59.900001525878906,59.93000030517578,59.22999954223633,59.59000015258789,13171400,58.689422607421875
1676385000,60.209999084472656,60.900001525878906,59.560001373291016,59.59000015258789,20505700,58.689422607421875
1676298600,59.900001525878906,60.7599983215332,59.72999954223633,60.599998474121094,16191800,59.68415832519531
1676039400,59.720001220703125,59.900001525878906,58.880001068115234,59.619998931884766,14420700,58.71896743774414
1675953000,60.150001525878906,60.31999969482422,59.599998474121094,59.619998931884766,12515300,58.71896743774414
1675866600,59.91999816894531,59.91999816894531,59.59000015258789,59.720001220703125,11012000,58.81745910644531
1675780200,59.66999816894531,60.2400016784668,59.540000915527344,60.06999969482422,14922700,59.162166595458984
1675693800,59.790000915527344,60.34000015258789,59.720001220703125,60.16999816894531,11330900,59.26065444946289
1675434600,60.349998474121094,60.41999816894531,59.22999954223633,59.83000183105469,15404400,58.92579650878906
1675348200,60.79999923706055,61.02000045776367,59.90999984741211,60.279998779296875,16947200,59.36899185180664
1675261800,61.13999938964844,61.58000183105469,60.619998931884766,61.33000183105469,12535400,60.40312576293945
1675175400,60.97999954223633,61.34000015258789,60.5099983215332,61.31999969482422,14344400,60.39327621459961
1675089000,60.540000915527344,61.16999816894531,60.459999084472656,60.63999938964844,15632000,59.72355270385742
1674829800,60.84000015258789,60.959999084472656,60.369998931884766,60.4900016784668,14087000,59.57582092285156
