date,open,high,low,close,volume,adjclose
1688131800,129.47000122070312,131.25,128.9499969482422,130.36000061035156,54310500,130.36000061035156
1688045400,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,40761000,127.9000015258789
1687959000,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,52149500,129.0399932861328
1687872600,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,46801000,129.17999267578125
1687786200,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,59989300,127.33000183105469
1687527000,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,71855200,129.3300018310547
1687440600,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,90354600,130.14999389648438
1687354200,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,52137700,124.83000183105469
1687267800,124.97000122070312,127.25,124.5,125.77999877929688,56930100,125.77999877929688
1686922200,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,84188100,125.48999786376953
1686835800,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,60458500,127.11000061035156
1686749400,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,52422500,126.41999816894531
1686663000,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,50564800,126.66000366210938
1686576600,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,51338000,126.56999969482422
1686317400,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,51330000,123.43000030517578
1686231000,123.01000213623047,125.62999725341797,122.26000213623047,124.25,62159300,124.25
1686144600,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,95663300,121.2300033569336
1686058200,125.06999969482422,127.4000015258789,125,126.61000061035156,45695200,126.61000061035156
1685971800,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,47950100,125.30000305175781
1685712600,124.91999816894531,126.38999938964844,124.0199966430664,124.25,61215000,124.25
1685626200,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,54375100,122.7699966430664
1685539800,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,72800800,120.58000183105469
1685453400,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,64314800,121.66000366210938
1685107800,116.04000091552734,121.5,116.0199966430664,120.11000061035156,96779900,120.11000061035156
1685021400,116.62999725341797,116.87000274658203,114.30999755859375,115,66496700,115
1684935000,115.3499984741211,117.33999633789062,115.0199966430664,116.75,63487900,116.75
1684848600,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,67576300,114.98999786376953
1684762200,116.7699966430664,116.7699966430664,114.25,115.01000213623047,70741100,115.01000213623047
