date,open,high,low,close,volume,adjclose
1688131800,431.1000061035156,444.1199951171875,431.1000061035156,440.489990234375,7342000,440.489990234375
1688045400,434.3299865722656,437.8500061035156,426.1499938964844,428.239990234375,4932300,428.239990234375
1687959000,423.1000061035156,437.2900085449219,422.8900146484375,429.8399963378906,8811300,429.8399963378906
1687872600,417.3900146484375,420.8800048828125,411.5,417.0799865722656,4818100,417.0799865722656
1687786200,422.44000244140625,430.9599914550781,414.8999938964844,415.94000244140625,4640000,415.94000244140625
1687527000,418.5899963378906,425.82000732421875,417.7300109863281,424.0199890136719,8293900,424.0199890136719
1687440600,422.92999267578125,424.7099914550781,418.67999267578125,422.4800109863281,4869500,422.4800109863281
1687354200,432.6499938964844,434.54998779296875,422.5400085449219,424.45001220703125,5146400,424.45001220703125
1687267800,430.17999267578125,440,430,434.70001220703125,4756000,434.70001220703125
1686922200,446.1499938964844,447.510009765625,430.8999938964844,431.9599914550781,8745500,431.9599914550781
1686835800,444.1000061035156,448.6499938964844,439.5,445.2699890136719,7099900,445.2699890136719
1686749400,434.989990234375,447.3299865722656,433.5,440.8599853515625,8413100,440.8599853515625
1686663000,430.010009765625,437.2699890136719,428.3999938964844,435.7300109863281,7820500,435.7300109863281
1686576600,418.8299865722656,424.70001220703125,416.57000732421875,423.9700012207031,5959500,423.9700012207031
1686317400,424.5,425.8999938964844,414.760009765625,420.0199890136719,12363000,420.0199890136719
1686231000,399.7699890136719,409.5400085449219,396.3399963378906,409.3699951171875,5991100,409.3699951171875
1686144600,410.42999267578125,418.95001220703125,399.2300109863281,399.7699890136719,11932400,399.7699890136719
1686058200,405,405.1199951171875,396.92999267578125,399.2900085449219,4991500,399.2900085449219
1685971800,400.4700012207031,413.8599853515625,400.1499938964844,403.5400085449219,7247400,403.5400085449219
1685712600,402.8900146484375,406.5799865722656,395.8999938964844,400.4700012207031,5897300,400.4700012207031
1685626200,397.4100036621094,407.5199890136719,393.0799865722656,403.1300048828125,7160100,403.1300048828125
1685539800,391.8900146484375,396.260009765625,388.9100036621094,395.2300109863281,6988000,395.2300109863281
1685453400,397.4800109863281,405.1099853515625,385.7900085449219,392.9800109863281,10865000,392.9800109863281
1685107800,361.1000061035156,383.760009765625,356,378.8800048828125,9360400,378.8800048828125
1685021400,359.6099853515625,367.45001220703125,357.4200134277344,359,6263100,359
1684935000,356.92999267578125,367.1499938964844,356.6300048828125,364.8500061035156,7973300,364.8500061035156
1684848600,360.239990234375,364.1700134277344,354.30999755859375,355.989990234375,6866100,355.989990234375
1684762200,365.3599853515625,372.010009765625,362.5,363.010009765625,5406400,363.010009765625
1684503000,369.8599853515625,369.989990234375,363.80999755859375,365.3599853515625,7850900,365.3599853515625
1684416600,347.25,375.8699951171875,346.3699951171875,371.2900085449219,20925200,371.2900085449219
1684330200,331.760009765625,341.3800048828125,329.6199951171875,339.9599914550781,3958800,339.9599914550781
1684243800,334,335.1700134277344,331.9100036621094,333.75,3332200,333.75
1684157400,340.6199951171875,341.8999938964844,335.5400085449219,335.8900146484375,3653000,335.8900146484375
1683898200,344.760009765625,348.1700134277344,337.3599853515625,339.8900146484375,6079900,339.8900146484375
1683811800,334.9800109863281,345.4700012207031,331.8399963378906,344.760009765625,8033500,344.760009765625
1683725400,335.2099914550781,337.1099853515625,329.510009765625,335.4200134277344,4289900,335.4200134277344
1683639000,330.6700134277344,336.32000732421875,329.739990234375,332.1400146484375,5544900,332.1400146484375
