date,open,high,low,close,volume,adjclose
1688131800,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,112267600,261.7699890136719
1688045400,258.0299987792969,260.739990234375,253.61000061035156,257.5,131283400,257.5
1687959000,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,159770800,256.239990234375
1687872600,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,164968200,250.2100067138672
1687786200,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600,241.0500030517578
1687527000,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,176584100,256.6000061035156
1687440600,250.77000427246094,265,248.25,264.6099853515625,166875900,264.6099853515625
1687354200,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,259.4599914550781
1687267800,261.5,274.75,261.1199951171875,274.45001220703125,165611200,274.45001220703125
1686922200,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167563700,260.5400085449219
1686835800,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200,255.89999389648438
1686749400,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,256.7900085449219
1686663000,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300,258.7099914550781
1686576600,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900,249.8300018310547
1686317400,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,199882300,244.39999389648438
1686231000,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700,234.86000061035156
1686144600,228,230.8300018310547,223.1999969482422,224.57000732421875,185710800,224.57000732421875
1686058200,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600,221.30999755859375
1685971800,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100,217.61000061035156
1685712600,210.14999389648438,217.25,209.75,213.97000122070312,164129000,213.97000122070312
1685626200,202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,148029900,207.52000427246094
1685539800,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700,203.92999267578125
1685453400,200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,128818700,201.16000366210938
1685107800,184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,162061500,193.1699981689453
1685021400,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700,184.47000122070312
1684935000,182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,137605100,182.89999389648438
1684848600,186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,156952100,185.77000427246094
1684762200,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400,188.8699951171875
1684503000,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136024200,180.13999938964844
1684416600,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300,176.88999938964844
1684330200,168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600,173.86000061035156
1684243800,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800,166.52000427246094
