date,open,high,low,close,volume,adjclose
1688131800,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,85069600,193.97000122070312
1688045400,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,46347300,189.58999633789062
1687959000,187.92999267578125,189.89999389648438,187.60000610351562,189.25,51216800,189.25
1687872600,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,50730800,188.05999755859375
1687786200,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,48088700,185.27000427246094
1687527000,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,53079300,186.67999267578125
1687440600,183.74000549316406,187.0500030517578,183.6699981689453,187,51245300,187
1687354200,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,49515700,183.9600067138672
1687267800,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,49799100,185.00999450683594
1686922200,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,101235600,184.9199981689453
1686835800,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,65433200,186.00999450683594
1686749400,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,57462900,183.9499969482422
1686663000,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,54929100,183.30999755859375
1686576600,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,54274900,183.7899932861328
1686317400,181.5,182.22999572753906,180.6300048828125,180.9600067138672,48870700,180.9600067138672
1686231000,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,50214900,180.57000732421875
1686144600,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,61944600,177.82000732421875
1686058200,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,64848400,179.2100067138672
1685971800,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,121946500,179.5800018310547
1685712600,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,61945900,180.9499969482422
1685626200,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,68901800,180.08999633789062
1685539800,177.3300018310547,179.35000610351562,176.75999450683594,177.25,99625300,177.25
1685453400,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,55964400,177.3000030517578
1685107800,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,54835000,175.42999267578125
1685021400,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,56058300,172.99000549316406
1684935000,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,45143500,171.83999633789062
1684848600,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,50747300,171.55999755859375
1684762200,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,43570900,174.1999969482422
1684503000,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,55772400,175.16000366210938
1684416600,173,175.24000549316406,172.5800018310547,175.0500030517578,65496700,175.0500030517578
1684330200,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,57951600,172.69000244140625
1684243800,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,42110300,172.07000732421875
1684157400,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,37266700,172.07000732421875
1683898200,173.6199951171875,174.05999755859375,171,172.57000732421875,45497800,172.57000732421875
1683898200,,,,,,
1683811800,173.85000610351562,174.58999633789062,172.1699981689453,173.75,49514700,173.510009765625
1683725400,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,53724500,173.3202667236328
1683639000,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,45326900,171.53274536132812
1683552600,172.47999572753906,173.85000610351562,172.11000061035156,173.5,55962800,173.26034545898438
1683293400,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,113316400,173.33026123046875
1683207000,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,81235400,165.5609893798828
1683120600,169.5,170.9199981689453,167.16000366210938,167.4499969482422,65136000,167.2187042236328
1683034200,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,48425700,168.30718994140625
1682947800,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,52472900,169.35574340820312
1682688600,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,55209200,169.44561767578125
1682602200,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,64902300,168.17738342285156
1682515800,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,45498800,163.53379821777344
1682429400,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,48714100,163.54379272460938
1682343000,165,165.60000610351562,163.88999938964844,165.3300018310547,41949600,165.1016387939453
1682083800,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,58337300,164.7920684814453
1681997400,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,52456400,166.4197998046875
1681911000,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,47720200,167.39846801757812
1681824600,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,49923000,166.2400665283203
1681738200,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,41516200,165.00177001953125
1681479000,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500,164.9818115234375
1681392600,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600,165.33131408691406
1681306200,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100,159.8788604736328
1681219800,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200,160.57789611816406
1681133400,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900,161.80618286132812
1680787800,162.42999267578125,164.9600067138672,162,164.66000366210938,45390100,164.43255615234375
1680701400,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700,163.53379821777344
1680615000,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300,165.40122985839844
1680528600,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200,165.9404754638672
1680269400,162.44000244140625,165,161.91000366210938,164.89999389648438,68749800,164.67222595214844
1680183000,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700,162.1357421875
1680096600,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,51305700,160.54794311523438
1680010200,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,45992200,157.43223571777344
1679923800,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,52390300,158.06137084960938
1679664600,158.86000061035156,160.33999633789062,157.85000610351562,160.25,59196500,160.02865600585938
1679578200,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,67622100,158.71046447753906
1679491800,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,75701800,157.61199951171875
1679405400,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,73938300,159.0599822998047
1679319000,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,73641400,157.18258666992188
1679059800,156.0800018310547,156.74000549316406,154.27999877929688,155,98944600,154.78590393066406
1678973400,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,76161100,155.63473510742188
1678887000,151.19000244140625,153.25,149.9199981689453,152.99000549316406,77167900,152.7786865234375
1678800600,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73695900,152.3792266845703
1678714200,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100,150.2621612548828
1678458600,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68572400,148.2948760986328
1678372200,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600,150.38198852539062
1678285800,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800,152.65884399414062
1678199400,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000,151.39060974121094
1678113000,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000,153.61752319335938
1677853800,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70732300,150.82138061523438
1677767400,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100,145.70846557617188
1677681000,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000,145.10928344726562
1677594600,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000,147.20639038085938
1677508200,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500,147.71568298339844
1677249000,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600,146.50735473632812
1677162600,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200,149.19363403320312
1677076200,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300,148.70431518554688
1676989800,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200,148.27490234375
1676644200,152.35000610351562,153,150.85000610351562,152.5500030517578,59144100,152.33929443359375
1676557800,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900,153.49769592285156
1676471400,153.11000061035156,155.5,152.8800048828125,155.3300018310547,65573800,155.11544799804688
1676385000,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,61707600,152.98838806152344
1676298600,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,62199000,153.6374969482422
1676039400,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700,150.80140686035156
1676039400,,,,,,
1675953000,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100,150.4319305419922
1675866600,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100,151.4788818359375
1675780200,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600,154.20094299316406
1675693800,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300,151.2894287109375
1675434600,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300,154.05137634277344
1675348200,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000,150.382080078125
1675261800,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600,145.00770568847656
1675175400,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500,143.8710174560547
1675089000,144.9600067138672,145.5500030517578,142.85000610351562,143,64015300,142.58477783203125
1674829800,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800,145.50625610351562
1674743400,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100,143.5419921875
1674657000,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300,141.44808959960938
1674570600,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100,142.1161346435547
1674484200,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300,140.7002716064453
1674225000,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600,137.46966552734375
1674138600,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400,134.87722778320312
1674052200,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800,134.81739807128906
1673965800,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600,135.54527282714844
